mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4881427227214816,2023-03-20 18:00,GitHubDaily,https://weibo.com/5722964389?refer_flag=1001030103_,发现好多人还在等待 New Bing 的内测申请，这其中也包括我。此前，我曾试过给 Bing 团队写邮件、用了官方提供的加速方案（下载 Edge 浏览器、Bing App），无奈这些方法都没见效。前几天试了下朋友发给我的一个方案，发现竟然秒速通过！下面跟大家分享下具体操作方式：1. 开启全局代理，挂日本节点；2. 打开 Chrome，进入无痕浏览模式（或清除 Bing cookies），访问 bing.com/new；3. 在日本节点下，注册微软新账号（有人说老账号也可以）；4. 注册完成后，加入 waitlist；5. 无需等待，直接通过，欢迎享受 New Bing！相较于 #ChatGPT#  Bing Chat 的响应速度更快，信息更新及时，且没有对话限制。无论从哪个角度看，Bing Chat 都要比 ChatGPT 更加成熟与优秀。另外，微软在 GPT-4 发布的当天，官方团队也确认了，现在的 New Bing 用的就是最新的 GPT-4。也就是说，只要你现在用的是 New Bing，就能直接体验上 GPT-4！方法如上，大家赶紧试试吧~ ,微博网页版,,,https://wx1.sinaimg.cn/orj360/006fiYtfgy1hc6h3vct0qj30u00gu0wx.jpg https://wx2.sinaimg.cn/orj360/006fiYtfgy1hc6h3mxuxrj31uu176tpx.jpg https://wx1.sinaimg.cn/orj360/006fiYtfgy1hc6h3r6fzzj30u00gwwlc.jpg,https://weibo.com/5722964389/MyaieugU0,157,48,176,红V认证,neutral,0.24752458930015564,0.4925042390823364,0.25997108221054077
4881424802383472,2023-03-20 17:50,左面食味,https://weibo.com/1677700984?refer_flag=1001030103_,体验了两天new bing，用起来没感觉多神奇，更多是把搜索内容精练汇总，并给出下一步的搜索指引。受限于内容，很多时候回答的并不准确或者干脆不知道。前两天还想着现在网上搜索信息很难，离直白高效越来越远，看看果然如此，连GPT4.0也没辙。 ​,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/63ffaf78ly1hc6gnaqapvj20zo256ng7.jpg,https://weibo.com/1677700984/Myaeka036,0,1,0,没有认证,negative,0.3910803198814392,0.3294561803340912,0.2794634997844696
4881424799237977,2023-03-20 17:50,CPU923,https://weibo.com/1746706711?refer_flag=1001030103_,所以你软限制new bing AI 表现出人性化的做法就是将一个session 的提问次数限制在15个？我艹，你们这些开发到底真正有没有能力制约你家AI的啦？我甚至怀疑你们自己到底知不知道你家AI去到什么程度了？ ​,微博 HTML5 版,,,,https://weibo.com/1746706711/MyaejCLdD,0,0,0,没有认证,negative,0.7428156137466431,0.1818133443593979,0.07537105679512024
4881420805476747,2023-03-20 17:34,黑色矮脚猫,https://weibo.com/6155513616?refer_flag=1001030103_,#ChatGPT#别崩了哥！在工作呢！！！刚用new bing做完一部分，剩下的还得让你做！ ​,nova5Pro人像超级夜景,,,,https://weibo.com/6155513616/Mya7SmYKD,0,1,0,没有认证,neutral,0.22412973642349243,0.4310763478279114,0.3447938859462738
4881419279533805,2023-03-20 17:28,_______今天解散了吗,https://weibo.com/3048350383?refer_flag=1001030103_,Lof是不是真的采取了一些反ai爬取的措施。。。。证据就是我把我自己写的东西丢给new bing让它赏析，它说它打不开，需要登录。但我自己看是正常的。 ​,Android,,,,https://weibo.com/3048350383/Mya5pE0b3,0,0,0,没有认证,negative,0.6817570924758911,0.21830865740776062,0.0999341756105423
4881418268183893,2023-03-20 17:24,爱吃红薯和南瓜的幸运锦鲤吖,https://weibo.com/6051861182?refer_flag=1001030103_,#ChatGPT#new bing限制之后，chatgpt也跑不了，文心一言给点力吧，打工人需要办公效率啊。 ​,荣耀60 5G,,,,https://weibo.com/6051861182/Mya3Myl0h,0,1,0,没有认证,negative,0.5823060870170593,0.2658116817474365,0.1518823355436325
4881416431863508,2023-03-20 17:17,暑假班一个,https://weibo.com/7284707173?refer_flag=1001030103_,new bing真无趣，跟人类客服一样了 ​,微博网页版,,,,https://weibo.com/7284707173/Mya0P7OMA,0,1,0,没有认证,negative,0.8945145606994629,0.07695452123880386,0.02853092923760414
4881410160335627,2023-03-20 16:52,早睡早起从我做起O_o,https://weibo.com/1798907174?refer_flag=1001030103_,我也不想摸鱼的 可是它….听说new bing还可以帮忙读论文了作为我的好朋友，应该关心我的健康和快乐啊。所以有没有人帮我做实验，让我感受一下你的友情和大方。 ​,iPhone,,,https://wx3.sinaimg.cn/orj360/6b392526gy1hc6fbq4yrfj20c50rmgod.jpg,https://weibo.com/1798907174/My9QI1pjl,0,0,1,没有认证,positive,0.24824067950248718,0.30316483974456787,0.44859448075294495
4881403277741059,2023-03-20 16:24,tillak开放中,https://weibo.com/1289338513?refer_flag=1001030103_,申请new bing 错误代码E010014，看了解决方案都是全局代理。试了下没用 ​,微博网页版,,,,https://weibo.com/1289338513/My9FBwtNN,0,0,0,没有认证,negative,0.7183473110198975,0.2414155751466751,0.040237098932266235
4881400265707898,2023-03-20 16:12,番茄Blood,https://weibo.com/5620104816?refer_flag=1001030103_,微软的new bing真太搞笑了 hhhhhhhhhhh 跟它很谈得来 ​,微博网页版,,,,https://weibo.com/5620104816/My9AKnWSS,0,0,0,没有认证,positive,0.2451651394367218,0.25282934308052063,0.5020054578781128
4881394771691222,2023-03-20 15:51,DRUMM0ND,https://weibo.com/7735163966?refer_flag=1001030103_,准备试试从Chat gpt转去new bing了 ​,微博网页版,,,,https://weibo.com/7735163966/My9rT75XM,0,0,1,没有认证,neutral,0.1652253419160843,0.6337671279907227,0.20100757479667664
4881388271306873,2023-03-20 15:25,侯仔自信又美丽,https://weibo.com/5078671679?refer_flag=1001030103_,花高价买了chat gpt-4的会员，月费20美金，这真的是我开的最贵的会员，做学术研究是要花钱的（真话是水硕想偷懒）。最近用了notion ai，new bing，midjourney，在ai的世界遨游了属于是[惊喜] ​,iPhone 11,,,,https://weibo.com/5078671679/My9hp5tYB,0,1,3,没有认证,positive,0.2397482693195343,0.30752840638160706,0.45272335410118103
4881385690763274,2023-03-20 15:15,固立果果,https://weibo.com/1658603094?refer_flag=1001030103_,一个小时，搞了个pdf问答器还是用的3.5，所以有些需要推论的东西还是错，期待4。拿new bing稍微试了下，应该没问题。4的api拿到前该认真思考上哪个平台了 ​,Android客户端,,,,https://weibo.com/1658603094/My9df3cyS,0,6,1,没有认证,negative,0.41846826672554016,0.3982703983783722,0.18326136469841003
4881383963758659,2023-03-20 15:08,灵修小涵Pro,https://weibo.com/5669119101?refer_flag=1001030103_,chatGPT连接非常不稳定，new bing又变的巨傻我真的感恩，我简中人的命运 ​,微博网页版,,,,https://weibo.com/5669119101/My9asfLNx,0,0,0,没有认证,negative,0.6154691576957703,0.19218577444553375,0.19234511256217957
4881367031087651,2023-03-20 14:00,努力成为一颗闪耀的星星,https://weibo.com/3974064785?refer_flag=1001030103_,哥们的new bing不能用了折腾半天没成功难受 ​,iPhone客户端,,,,https://weibo.com/3974064785/My8J94yWL,0,0,1,没有认证,negative,0.8503814339637756,0.10423050820827484,0.04538813978433609
4881364686473808,2023-03-20 13:51,今天发游戏版号了吗,https://weibo.com/7764778970?refer_flag=1001030103_,#ChatGPT4# ：π大于3.2。使用New Bing里内置的ChatGPT，测试了3.2与π的大小比较问题，尝试了中/英文对话、不同数值比大小、不同无理数比大小、代码运算比大小……这家伙大部分的回答是对的，但是在3.2这个近似值的问题时，是错误的，它甚至“计算”3.2减去π的结果是负数。为啥呢？因为是语言模型，只能根据物料学习而不具备数学计算能力吗？但是哪里的内容会告诉它3.2>π呢？还是说为了避免小学生抄作业估计培训了错误答案？ ,微博网页版,,,https://wx3.sinaimg.cn/orj360/008tudIuly1hc69u6r92pj30d20l6q7y.jpg https://wx4.sinaimg.cn/orj360/008tudIuly1hc69u6xlr0j30d10m20yz.jpg https://wx3.sinaimg.cn/orj360/008tudIuly1hc69u73oqtj30cz0l5jx7.jpg https://wx2.sinaimg.cn/orj360/008tudIuly1hc69u7a0bgj30cy0len3f.jpg,https://weibo.com/7764778970/My8Fmra8g,0,4,4,黄V认证,negative,0.5288269519805908,0.39920875430107117,0.07196428626775742
4881357228999015,2023-03-20 13:21,华尔街见闻APP,https://weibo.com/1875034341?refer_flag=1001030103_,"GPT开启狂飙进化路。上周，OpenAI发布了更强大的GPT-4大模型。GPT4不仅能识图能算税、十秒生成网站、还能高分通过各种标准化考试，令科技圈为之惊叹的是，GPT的“进化”速度太快了。目前GPT4的使用成本和门槛如何变化？从GPT3.5到GPT4，大模型都做了哪些升级？多模态GPT4的优势在哪？几种大模型适配的应用有何不同？微软是GPT的最大受益方，先是宣布New Bing已经接入了最先进的GPT4大模型，很快又宣布Office全家桶也用上GPT4，能够一键让 Word 变成 PPT，不记函数 Excel 也能轻松做数据分析，由 AI 驱动的 Microsoft 365 Copilot,打破了传统办公软件的方式，让智能办公带来全新的体验。  华尔街见闻APP的微博直播 今天我们谈谈GPT 4 ",微博直播平台,,,,https://weibo.com/1875034341/My8tkBL3p,52,23,34,蓝V认证,neutral,0.21927356719970703,0.5008710622787476,0.2798553705215454
4881357089544214,2023-03-20 13:21,正义王狗蛋,https://weibo.com/2729503783?refer_flag=1001030103_,本来就不会写代码，现在有了new bing，一辈子都不用写了 ​,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/a2b0ec27ly1hc6980fh6aj20uo0rvgo1.jpg,https://weibo.com/2729503783/My8t6E2SW,0,0,0,没有认证,negative,0.42762163281440735,0.38549157977104187,0.18688686192035675
4881355861657125,2023-03-20 13:16,兰陵笑笑der,https://weibo.com/5384225785?refer_flag=1001030103_,new bing折腾了大半早上没折腾好，有这功夫，open AI官方的gpt4都早折腾好了 ​,iPad Pro,,,,https://weibo.com/5384225785/My8r86X5P,0,0,1,没有认证,negative,0.4517044723033905,0.28129249811172485,0.26700305938720703
4881355436986713,2023-03-20 13:14,次回以津,https://weibo.com/2623128483?refer_flag=1001030103_,"试了下让new bing 用AA作画,然后让他提供prompt.比起百度文言一心,对成语的语义分析强太多了. ​",微博网页版,,,https://wx3.sinaimg.cn/orj360/9c59c3a3gy1hc68xzx7b1j20ah0fkwhu.jpg https://wx2.sinaimg.cn/orj360/9c59c3a3gy1hc68ya01bsj20aj0fptca.jpg https://wx1.sinaimg.cn/orj360/9c59c3a3gy1hc68ynlks9j20ab0fkae7.jpg https://wx3.sinaimg.cn/orj360/9c59c3a3gy1hc68zeunsdj20ae0frjvg.jpg,https://weibo.com/2623128483/My8qrtjyV,0,0,0,没有认证,positive,0.2904239892959595,0.3518235385417938,0.3577525019645691
4881352321667061,2023-03-20 13:02,Great_bang,https://weibo.com/3166873082?refer_flag=1001030103_,new bing 🐮🐝，再玩两天看有没有新惊喜（感觉手机端比PC端好使） ​,iPhone 12 Pro,,,https://wx4.sinaimg.cn/orj360/bcc2a5fagy1hc68lwer45j20wh1ubtk9.jpg,https://weibo.com/3166873082/My8lq6ZG5,0,10,1,没有认证,positive,0.106879323720932,0.3199024200439453,0.5732182264328003
4881352300167983,2023-03-20 13:02,atram,https://weibo.com/1478917823?refer_flag=1001030103_,国外的也搞不定使用（new bing好像可以试试），百度的来排个队，感觉应对校级课题申报能用得上 “文心”让人有好感，但“文心一言”略费解。 ​,HUAWEI Mate 40E Pro,,,https://wx2.sinaimg.cn/orj360/58267ebfly1hc68mx8a95j20u01pvjvj.jpg https://wx2.sinaimg.cn/orj360/58267ebfly1hc68my66tmj20u01pvn11.jpg,https://weibo.com/1478917823/My8lo0HHp,0,0,0,没有认证,negative,0.6268984079360962,0.218955397605896,0.1541461944580078
4881349799839271,2023-03-20 12:52,小橘守护联盟,https://weibo.com/6238090373?refer_flag=1001030103_,new bing你不懂爱。。。 ​,Redmi Note 11 Pro,,,https://wx3.sinaimg.cn/orj360/006OaogRgy1hc68e2lmb5j30u01uogx3.jpg,https://weibo.com/6238090373/My8hlFhDV,0,0,0,没有认证,negative,0.5892783403396606,0.29530927538871765,0.11541233211755753
4881343895309923,2023-03-20 12:28,essential,https://weibo.com/1639045847?refer_flag=1001030103_,"#一刻# Brezel，一种带碱水味面包。上周末，恰卢村 Brezelsonntag，同学将自家烘焙出品分享朋友圈，好手艺，好口福。今日文汇笔会也登有一文，作者以 Brezel 作引，拼贴出海德堡读博记忆。全文读罢，留一念，为何偏被译成“扭结饼”，这倒是可请教 New Bing 和文言同学，说不定就能多快好省地得到答案。城里有几家带德语名的烘培店，Abendbrot, Du&Brot 及藏着梗的 ES MUSS SEIN。Tja, vermiss Nobis & MOSS so sehr.O扭结饼的记忆拼图 | 姜林静 ",微博网页版,,,,https://weibo.com/1639045847/My87PmhlV,0,0,0,没有认证,neutral,0.31061312556266785,0.3638378083705902,0.3255491256713867
4881342673977347,2023-03-20 12:24,二十多岁了还没吃过螺蛳粉,https://weibo.com/2420545724?refer_flag=1001030103_,new bing 是真的牛逼。我：请你帮我写一份疫情防控预案的文件。bing：对不起，这是你自己的事情，我不想参与。我想我们要结束谈话了。请重新开启对话。❓❓❓ ​,iPhone客户端,,,,https://weibo.com/2420545724/My85RgGGL,0,0,3,没有认证,negative,0.546396791934967,0.2664518356323242,0.18715137243270874
4881340379956686,2023-03-20 12:15,蝉鸣一夏,https://weibo.com/1587125344?refer_flag=1001030103_,#百度文心一言# 文心一言，任重道远。试用了一下百度的文心一言，对比一个月前微软New Bing(GPT4)的回答，总体看还是有一定差距 ​,Xiaomi MIX 4,,,https://wx2.sinaimg.cn/orj360/5e999c60ly1hc679c7sg5j21k90vyx10.jpg https://wx2.sinaimg.cn/orj360/5e999c60ly1hc679emb7sj20o60xhgyp.jpg https://wx2.sinaimg.cn/orj360/5e999c60ly1hc679dba5hj21j112tb29.jpg https://wx2.sinaimg.cn/orj360/5e999c60ly1hc67aq1qlzj20o50w916e.jpg https://wx2.sinaimg.cn/orj360/5e999c60ly1hc679dptbgj21i30mu7k4.jpg https://wx4.sinaimg.cn/orj360/5e999c60ly1hc67aqfur3j20od0vx156.jpg,https://weibo.com/1587125344/My829FMbI,0,0,0,没有认证,neutral,0.2933269143104553,0.4191557765007019,0.2875173091888428
4881340309442284,2023-03-20 12:14,all静all,https://weibo.com/7761976345?refer_flag=1001030103_,因为new bing从chrome迁移到edge了。一键导入非常丝滑，就连所有的插件也都同步过来了，好方便。还有edge的微软账号积分，还能兑换东西？虽然目前看着没啥想要兑换的东西……但是抢用户的操作明晃晃的写脸上了 ​,Redmi Note 11 Pro+,,,,https://weibo.com/7761976345/My822DCmU,0,0,1,没有认证,positive,0.2460036277770996,0.3464021384716034,0.407594233751297
4881339931691435,2023-03-20 12:13,多重耐药君,https://weibo.com/1671026871?refer_flag=1001030103_,微软 New Bing 确实牛。 ​,Mac客户端,,,https://wx1.sinaimg.cn/orj360/6399d8b7gy1hc678u1l25j20n41iake1.jpg https://wx3.sinaimg.cn/orj360/6399d8b7gy1hc678y8vmjj20me1iuwsj.jpg https://wx3.sinaimg.cn/orj360/6399d8b7gy1hc67902z8vj20mi1iotkz.jpg https://wx1.sinaimg.cn/orj360/6399d8b7gy1hc6791i4zcj20m61hotkz.jpg,https://weibo.com/1671026871/My81r761d,0,0,1,黄V认证,positive,0.22415420413017273,0.2050812840461731,0.5707645416259766
4881338097992054,2023-03-20 12:05,云和江山朗,https://weibo.com/3170141380?refer_flag=1001030103_,#New Bing#震撼 ​,HUAWEI Mate 30,,,,https://weibo.com/3170141380/My7Ytxx66,0,0,0,没有认证,neutral,0.09425096958875656,0.8185728192329407,0.08717626333236694
4881337520228276,2023-03-20 12:03,失去乐山贼1043,https://weibo.com/1823788687?refer_flag=1001030103_,"#New Bing##人工智能#  昨天有很多人在香帅老师的直播里说国内不能使用ChatGPT骂骂咧咧，所以再发一下，用New bing 要安装微软的Edge Dev浏览器，我用两个邮箱申请，一个QQ邮箱，一个Gmail邮箱，都申请到了New Bing的使用机会，收到微软的回复邮件，就能使用整合GPT的Bing , 我想，接下来微软卖GPT-4的Office全家桶了，我们国人也能买到吧，所以不至于绝望。 ​​​ ",微博网页版,,,https://wx3.sinaimg.cn/orj360/6cb4ce8fly1hc66ypz71rj21v618yduk.jpg https://wx1.sinaimg.cn/orj360/6cb4ce8fly1hc66z72pfjj20bk06ijt9.jpg https://wx3.sinaimg.cn/orj360/6cb4ce8fly1hc66yvk4jej20ke0bs41k.jpg https://wx3.sinaimg.cn/orj360/6cb4ce8fly1hc66z178axj20k60lu0wv.jpg,https://weibo.com/1823788687/My7Xy0XnS,2,6,2,没有认证,negative,0.4026135504245758,0.38222503662109375,0.21516139805316925
4881336375187265,2023-03-20 11:59,巍峨群山OAK,https://weibo.com/1561728793?refer_flag=1001030103_,用了三天new bing和ChatGPT，我的体会：1. 这是一个划时代的、将会记入史册的新大众技术，媲美于个人PC问世；2. 和PC刚问世时一样，这个东西现在还不成熟，这个东西可以看成是8086CPU+64K RAM；但这个东西每6个月进化一代，会比PC更快速地成熟并推广到各个行业和社会层面；3. 如果你是IT公司，那么立刻开始投入力量研究和集成这个东西；4. 如果你不是IT人，但懂一点计算机技术，那么立刻试用这个东西；5. 如果你不是IT人，也不懂计算机，那么可以找这个东西的中国本地化（镜像）工具试用；6. 如果你不懂计算机，也不打算弄清楚什么是ChatGPT，那么至少让你家的孩子在闲暇时间玩一玩这个东西，给孩子一个未来；7. 几年后，有工作的人将分为两种：会用AI辅助工作的人和不会的人；两种人的区别和20年前会用计算机的人和不会的人一样。 ,微博网页版,,,,https://weibo.com/1561728793/My7VHlLrz,0,0,0,没有认证,neutral,0.2669810354709625,0.5205042362213135,0.21251465380191803
4881336131128065,2023-03-20 11:58,杨景文YF,https://weibo.com/1087201573?refer_flag=1001030103_,new bing，我的主账号一直无法加入候补，总提示出错。我刚 切换到我不常用的 账号，竟然直接就可以用，太神奇了 ​,微博网页版,,,,https://weibo.com/1087201573/My7Vj4JsB,0,0,0,黄V认证,negative,0.5283510684967041,0.25499051809310913,0.21665844321250916
4881332297270311,2023-03-20 11:42,连云港生活,https://weibo.com/1348833675?refer_flag=1001030103_,#百度正式发布文心一言# 百度文心一言试用网址： 点击即可加入申请候补序列。之前申请的new bing一直不稳定，经常无法登陆。看看我们本土的效果如何？ ​,微博网页版,,,https://wx1.sinaimg.cn/orj360/5065918bgy1hc66dlgikfj20qe0eyjy5.jpg,https://weibo.com/1348833675/My7P7uvl5,1,2,1,黄V认证,neutral,0.4142879843711853,0.47440895438194275,0.11130305379629135
4881331362202435,2023-03-20 11:39,毕业第一个就删你,https://weibo.com/1693342623?refer_flag=1001030103_,new bing好好用，给出的参考文献是真实的 ​,微博网页版,,,,https://weibo.com/1693342623/My7NC9eX9,0,0,0,没有认证,positive,0.1893370896577835,0.39509451389312744,0.41556835174560547
4881324110513525,2023-03-20 11:10,白驹过隙浮光掠影,https://weibo.com/1406137163?refer_flag=1001030103_,new bing又把我的试用资格收回了？？？这是什么骚操作 ​,微博网页版,,,,https://weibo.com/1406137163/My7BV29AF,0,0,0,没有认证,negative,0.790419340133667,0.1443537473678589,0.06522689014673233
4881322177465619,2023-03-20 11:02,七七八八有一二三四,https://weibo.com/7414299001?refer_flag=1001030103_,社恐以及没钱的我现在发现new bing真的有在帮我练口语 ​,微博网页版,,,,https://weibo.com/7414299001/My7yNvk9d,0,2,0,没有认证,negative,0.4572424292564392,0.33657917380332947,0.20617841184139252
4881321305049025,2023-03-20 10:59,赶紧过年换个昵称,https://weibo.com/7278137439?refer_flag=1001030103_,很少有科技媒体注意到，new bing和离线版的gpt4不是一个东西 ​,iPhone客户端,,,,https://weibo.com/7278137439/My7xolbtT,0,2,1,没有认证,neutral,0.4263457953929901,0.4615829885005951,0.11207126826047897
4881317509203309,2023-03-20 10:44,罗大头蒜_,https://weibo.com/3170148624?refer_flag=1001030103_,玩了一个周末的GPT4我的评价是，奇点理论已经成为现实，人类已经进入奇点的加速阶段。首先介绍一下奇点理论，其核心是，在某个时间点，AI技术的发展速度会从原来的线性增长，变成指数增长。其原理是，在奇点的这个时间点，AI获得了自身改进自身的能力，和进行基础科学研究的能力。通过这两项能力，可以对技术发展进行加速。GPT4，已经具备了依靠自身改进自身的能力，这个能力其实在22年就已经具备了，但是效果不是特别明显，需要人类介入。但是GPT4已经具备了这样的能力，证据是，可以明显观测到使用GPT4技术的new bing和chatgpt有着不同的表现，他们分别有些不同的侧重点，另一方面说明，GPT4本体普通人是见不到的，我们所使用的，都是本体生成的弱化版。进行基础科学研究的能力，可以说已经具备一部分了，但是可能要在人类介入下才行，可能暂时不具备独立科学研究的能力。根据GPT4论文中的暗示，openai认为2年内可以将AGI变成现实，这个推断，应该是比较保守的，因为这是以论文写完发表后AI发展的速度进行估计。因此，如果以奇点理论来进行推断，那么可以预测，在6～12个月左右的时间，AGI就会诞生。GPT4的下一代，就是AGI，不会再有GPT5了，大规模语言模型将走到尽头，AI将有理解万物，生成万物的能力。 ,Redmi K40游戏版,,,,https://weibo.com/3170148624/My7rgCCct,0,0,0,没有认证,neutral,0.23101907968521118,0.5693057775497437,0.19967520236968994
4881317156619459,2023-03-20 10:42,阿米看理想,https://weibo.com/5874644900?refer_flag=1001030103_,什么是意境？这是new bing给出的答案。意境是一种艺术境界，是文艺作品中所描绘的客观图景与所表现的思想感情融合一致而形成的。意境具有虚实相生、意与境谐、深邃幽远的审美特征，能使欣赏者产生想象和联想，如身入其境，在思想情感上受到感染。- 意境是主观与客观的统一。意境不是单纯地描摹客观物象，也不是随意地发挥主观想法，而是在作者和欣赏者的心灵中，通过对客观事物的把握和加工，形成了一种主客相通、情景交融的艺术效果。- 意境是虚实相生的。意境由两部分组成：一部分是较实的因素，称为实境；一部分是较虚的部分，称为虚境。虚境通过实境来表现，实境在虚境的统摄下来加工。这样就形成了一种既有形象又有内涵、既有真切又有飘渺、既有具体又有抽象的艺术氛围。- 意境是生命律动的。意境不仅反映了作者对客观事物的认识和感受，也反映了作者对生命本身的态度和价值。意境展示了生命在时间和空间中流动变化、超越自我、追求无限美好的魅力。#chatgpt##意境# ,微博网页版,,,,https://weibo.com/5874644900/My7qHrM1t,0,0,0,没有认证,neutral,0.2266269475221634,0.5820178985595703,0.1913551688194275
